,State,Gender,Specialty,OpioidP,NumGender,NumState,NumSpeciality,StateNumber,StateName,Population,Deaths
457,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
458,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
459,AR,M,General,0,2,3,4,4,Arkansas,2959373,356
460,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
461,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
462,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
463,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
464,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
465,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
466,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
467,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
468,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
469,AR,F,other,1,1,3,2,4,Arkansas,2959373,356
470,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
471,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
472,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
473,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
474,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
475,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
476,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
477,AR,F,other,1,1,3,2,4,Arkansas,2959373,356
478,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
479,AR,F,other,1,1,3,2,4,Arkansas,2959373,356
480,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
481,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
482,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
483,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
484,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
485,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
486,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
487,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
488,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
489,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
490,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
491,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
492,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
493,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
494,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
495,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
496,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
497,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
498,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
499,AR,M,General,0,2,3,4,4,Arkansas,2959373,356
500,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
501,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
502,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
503,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
504,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
505,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
506,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
507,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
508,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
509,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
510,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
511,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
512,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
513,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
514,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
515,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
516,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
517,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
518,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
519,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
520,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
521,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
522,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
523,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
524,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
525,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
526,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
527,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
528,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
529,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
530,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
531,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
532,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
533,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
534,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
535,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
536,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
537,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
538,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
539,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
540,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
541,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
542,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
543,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
544,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
545,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
546,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
547,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
548,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
549,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
550,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
551,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
552,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
553,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
554,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
555,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
556,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
557,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
558,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
559,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
560,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
561,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
562,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
563,AR,F,other,1,1,3,2,4,Arkansas,2959373,356
564,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
565,AR,F,other,1,1,3,2,4,Arkansas,2959373,356
566,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
567,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
568,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
569,AR,M,General,0,2,3,4,4,Arkansas,2959373,356
570,AR,F,General,0,1,3,4,4,Arkansas,2959373,356
571,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
572,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
573,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
574,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
575,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
576,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
577,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
578,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
579,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
580,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
581,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
582,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
583,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
584,AR,M,Surgeon,1,2,3,1,4,Arkansas,2959373,356
585,AR,M,other,0,2,3,2,4,Arkansas,2959373,356
586,AR,F,other,1,1,3,2,4,Arkansas,2959373,356
587,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
588,AR,F,other,0,1,3,2,4,Arkansas,2959373,356
589,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
590,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
591,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
592,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
593,AR,F,General,1,1,3,4,4,Arkansas,2959373,356
594,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
595,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
596,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
597,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
598,AR,M,General,1,2,3,4,4,Arkansas,2959373,356
599,AR,M,other,1,2,3,2,4,Arkansas,2959373,356
600,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
601,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
602,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
603,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
604,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
605,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
606,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
607,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
608,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
609,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
610,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
611,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
612,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
613,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
614,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
615,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
616,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
617,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
618,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
619,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
620,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
621,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
622,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
623,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
624,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
625,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
626,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
627,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
628,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
629,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
630,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
631,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
632,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
633,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
634,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
635,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
636,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
637,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
638,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
639,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
640,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
641,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
642,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
643,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
644,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
645,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
646,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
647,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
648,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
649,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
650,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
651,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
652,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
653,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
654,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
655,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
656,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
657,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
658,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
659,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
660,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
661,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
662,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
663,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
664,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
665,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
666,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
667,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
668,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
669,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
670,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
671,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
672,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
673,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
674,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
675,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
676,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
677,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
678,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
679,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
680,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
681,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
682,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
683,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
684,AZ,F,Surgeon,1,1,4,1,3,Arizona,6626624,1211
685,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
686,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
687,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
688,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
689,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
690,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
691,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
692,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
693,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
694,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
695,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
696,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
697,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
698,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
699,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
700,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
701,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
702,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
703,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
704,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
705,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
706,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
707,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
708,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
709,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
710,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
711,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
712,AZ,M,Pain.Management,1,2,4,3,3,Arizona,6626624,1211
713,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
714,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
715,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
716,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
717,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
718,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
719,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
720,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
721,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
722,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
723,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
724,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
725,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
726,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
727,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
728,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
729,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
730,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
731,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
732,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
733,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
734,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
735,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
736,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
737,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
738,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
739,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
740,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
741,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
742,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
743,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
744,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
745,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
746,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
747,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
748,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
749,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
750,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
751,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
752,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
753,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
754,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
755,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
756,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
757,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
758,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
759,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
760,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
761,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
762,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
763,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
764,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
765,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
766,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
767,AZ,M,Surgeon,0,2,4,1,3,Arizona,6626624,1211
768,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
769,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
770,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
771,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
772,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
773,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
774,AZ,M,Pain.Management,1,2,4,3,3,Arizona,6626624,1211
775,AZ,F,Surgeon,1,1,4,1,3,Arizona,6626624,1211
776,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
777,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
778,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
779,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
780,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
781,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
782,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
783,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
784,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
785,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
786,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
787,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
788,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
789,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
790,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
791,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
792,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
793,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
794,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
795,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
796,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
797,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
798,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
799,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
800,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
801,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
802,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
803,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
804,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
805,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
806,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
807,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
808,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
809,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
810,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
811,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
812,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
813,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
814,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
815,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
816,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
817,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
818,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
819,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
820,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
821,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
822,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
823,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
824,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
825,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
826,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
827,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
828,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
829,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
830,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
831,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
832,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
833,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
834,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
835,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
836,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
837,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
838,AZ,F,other,0,1,4,2,3,Arizona,6626624,1211
839,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
840,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
841,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
842,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
843,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
844,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
845,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
846,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
847,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
848,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
849,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
850,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
851,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
852,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
853,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
854,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
855,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
856,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
857,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
858,AZ,M,Surgeon,0,2,4,1,3,Arizona,6626624,1211
859,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
860,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
861,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
862,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
863,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
864,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
865,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
866,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
867,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
868,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
869,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
870,AZ,F,Pain.Management,1,1,4,3,3,Arizona,6626624,1211
871,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
872,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
873,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
874,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
875,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
876,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
877,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
878,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
879,AZ,M,General,0,2,4,4,3,Arizona,6626624,1211
880,AZ,F,other,1,1,4,2,3,Arizona,6626624,1211
881,AZ,M,Surgeon,1,2,4,1,3,Arizona,6626624,1211
882,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
883,AZ,F,General,0,1,4,4,3,Arizona,6626624,1211
884,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
885,AZ,F,General,1,1,4,4,3,Arizona,6626624,1211
886,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
887,AZ,M,other,0,2,4,2,3,Arizona,6626624,1211
888,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
889,AZ,M,Surgeon,0,2,4,1,3,Arizona,6626624,1211
890,AZ,M,other,1,2,4,2,3,Arizona,6626624,1211
891,AZ,M,General,1,2,4,4,3,Arizona,6626624,1211
