"","NPI","Gender","State","Credentials","Specialty","Opioid.Prescriber"
"491",1083662951,"M","OH","MD.","Family Practice",1
"492",1831423912,"F","OH","CNP","Nurse Practitioner",1
"493",1073743233,"M","CA","D.O.","Physical Medicine and Rehabilitation",1
"494",1669470308,"M","NJ","MD","Nephrology",0
"495",1548223324,"M","TX","M.D.","Neurology",1
"496",1134198849,"M","NY","MD","Internal Medicine",1
"497",1194050682,"M","NE","D.D.S.","Dentist",0
"498",1427129485,"M","CA","MD","Internal Medicine",0
"499",1366478265,"M","VA","MD","Internal Medicine",0
"500",1851328371,"F","IL","M.D.","Internal Medicine",1
"501",1346233053,"M","PA","DPM","Podiatry",1
"502",1669507943,"M","MS","MD","Anesthesiology",1
"503",1457582918,"M","CA","M.D.","Ophthalmology",0
"504",1558419457,"M","MO","","Dentist",0
"505",1528137726,"F","ME","PA-C","Physician Assistant",1
"506",1952478703,"M","ID","M.D.","Urology",1
"507",1588602916,"M","NY","DPM","Podiatry",0
"508",1699764472,"F","WA","M.D.","Family Practice",1
"509",1588614952,"M","FL","M.D.","Geriatric Medicine",1
"510",1558661116,"M","MO","D.O.","Otolaryngology",0
"511",1659357234,"F","CA","M.D.","Family Practice",1
"512",1336331636,"F","WA","ARNP","Nurse Practitioner",0
"513",1679552350,"F","MO","M.D.","Dermatology",1
"514",1396907689,"F","NY","M.D.","Internal Medicine",1
"515",1245302397,"M","AZ","D.D.S.","Dentist",1
"516",1821282682,"F","CO","PA","Physician Assistant",1
"517",1114182664,"F","VT","DPT","Physical Therapist",0
"518",1598755431,"M","PA","M.D.","Family Practice",1
"519",1366406746,"M","PA","MD","Dermatology",0
"520",1235170481,"M","FL","DO","Emergency Medicine",1
"521",1962711739,"F","MN","NP","Nurse Practitioner",0
"522",1194725994,"F","PA","MD","Psychiatry",0
"523",1518093939,"M","CA","D.D.S.","Dentist",0
"524",1760461677,"F","PA","DPM","Podiatry",0
"525",1154416048,"M","NY","M.D.","Neuropsychiatry",0
"526",1497926919,"F","IN","M.D.","Obstetrics/Gynecology",0
"527",1407067432,"F","WA","M.D.","Obstetrics/Gynecology",0
"528",1255484101,"M","GA","D.D.S.","Oral Surgery (dentists only)",1
"529",1366564460,"M","NJ","MD","Plastic and Reconstructive Surgery",1
"530",1720195407,"M","NY","MD","Emergency Medicine",1
"531",1598996647,"F","TX","PA-C","Physician Assistant",1
"532",1053584771,"M","MA","D.D.S, M.D.","Oral Surgery (dentists only)",1
"533",1912160045,"M","MA","MD","Family Practice",1
"534",1003913468,"M","TX","M.D.","Family Practice",1
"535",1699747592,"F","TX","M.D.","Family Practice",1
"536",1598721243,"M","SC","MD","Family Practice",1
"537",1568499564,"M","PR","PH.D.","Psychologist",1
"538",1457672966,"M","PA","D.M.D.","Dentist",0
"539",1942245345,"M","LA","MD","Orthopedic Surgery",1
"540",1073557989,"F","OH","MD","Psychiatry",0
"541",1922001627,"M","LA","M.D.","Hematology/Oncology",1
"542",1144236027,"M","WI","DDS","Dentist",0
"543",1659635092,"M","WI","M.D.","Family Practice",0
"544",1316991649,"F","WI","NP","Nurse Practitioner",0
"545",1447251566,"F","NY","FNP","Nurse Practitioner",1
"546",1164683231,"M","LA","MD","Internal Medicine",0
"547",1821188640,"F","WA","MD","Family Practice",1
"548",1184606766,"M","OH","DO","Internal Medicine",1
"549",1679578124,"M","MI","OD","Optometry",0
"550",1841381845,"M","NY","MD","Family Practice",1
"551",1821205386,"M","CA","D.D.S.","Dentist",1
"552",1821071341,"M","TN","DDS","Maxillofacial Surgery",1
"553",1326057407,"M","MO","D.D.S.","Dentist",1
"554",1811088552,"M","NC","M.D.","Internal Medicine",1
"555",1851363899,"F","PA","MD","Internal Medicine",1
"556",1841267150,"M","TX","MD","Family Practice",0
"557",1447444807,"F","CO","MD","Family Practice",1
"558",1083771455,"M","TX","DDS","Dentist",1
"559",1073666095,"M","FL","MD","Neurosurgery",1
"560",1750391371,"M","FL","M.D.","Psychiatry",0
"561",1548517063,"F","MA","NP-C","Nurse Practitioner",1
"562",1427025980,"F","NJ","D.O.","Obstetrics/Gynecology",0
"563",1952415176,"F","MD","M.D.","Emergency Medicine",1
"564",1891956587,"M","TX","M.D.","Internal Medicine",0
"565",1639338288,"M","CA","M.D.","Internal Medicine",1
"566",1053306431,"M","PA","O.D.","Optometry",0
"567",1780007971,"F","MI","PA-C","Physician Assistant",0
"568",1194904508,"M","WA","","Pharmacist",1
"569",1235106881,"M","CA","M.D.","Obstetrics/Gynecology",1
"570",1295753507,"M","WV","D.D.S.","Dentist",0
"571",1003825316,"F","MA","PA-C","Physician Assistant",0
"572",1982871299,"M","GA","M.D.","Obstetrics/Gynecology",1
"573",1790758662,"M","AZ","MD","Gastroenterology",0
"574",1083795215,"F","AZ","M.D.","Internal Medicine",1
"575",1306979059,"M","GA","PAC","Physician Assistant",1
"576",1083876098,"M","CA","MD","Ophthalmology",0
"577",1366579252,"M","TX","DDS","Dentist",0
"578",1184747206,"F","TX","M.D.","Internal Medicine",0
"579",1912110040,"M","AL","MD","Cardiology",1
"580",1568789741,"F","DC","M.D.","Student in an Organized Health Care Education/Training Program",0
"581",1659604320,"F","MA","NP","Nurse Practitioner",1
"582",1588691455,"M","CA","M.D.","Pulmonary Disease",1
"583",1811183650,"F","NY","MD","Internal Medicine",0
"584",1659300416,"F","CT","APRN","Nurse Practitioner",1
"585",1043356736,"F","CA","M.D.","Psychiatry & Neurology",0
"586",1194731042,"M","VA","D.P.M.","Podiatry",1
"587",1356310452,"F","MA","APRN, BC","Certified Clinical Nurse Specialist",0
"588",1477710630,"F","NC","ANP","Nurse Practitioner",1
"589",1437236882,"F","AL","M.D.","Neurology",0
"590",1508073198,"M","IL","P.A.-C","Physician Assistant",1
"591",1376544296,"F","TX","M.D.","Obstetrics/Gynecology",1
"592",1548225907,"M","VA","M.D.","Family Practice",0
"593",1427150549,"F","AK","O.D.","Optometry",0
"594",1609086446,"F","CA","DDS","Dentist",0
"595",1124079140,"M","WA","M.D.","Radiation Oncology",0
"596",1023213287,"M","UT","DMD","Dentist",1
"597",1124042007,"M","AL","MD","Internal Medicine",1
"598",1992807903,"M","IL","MD","Colorectal Surgery (formerly proctology)",1
"599",1225102908,"M","GA","M.D.","Internal Medicine",1
"600",1982603460,"F","PA","M.D.","Psychiatry",0
"601",1093014441,"M","MO","M.D.","Student in an Organized Health Care Education/Training Program",1
"602",1689744906,"M","OH","PA-C","Physician Assistant",1
"603",1881632602,"F","TX","M.D.","Dermatology",0
"604",1023115334,"M","MS","M.D.P.A.","Family Practice",1
"605",1114096799,"M","CA","DDS","Dentist",0
"606",1043279029,"M","MI","M.D.","Family Practice",1
"607",1306955455,"M","CA","DDS","Dentist",0
"608",1699881953,"M","WI","MD","Obstetrics/Gynecology",0
"609",1841292554,"M","NC","O.D.","Optometry",1
"610",1588778542,"M","CA","M.D.","Internal Medicine",1
"611",1093746364,"M","CA","M.D.","Family Practice",1
"612",1588648877,"F","CA","M.D.","Obstetrics/Gynecology",1
"613",1932334786,"F","SC","M.D.","Family Practice",1
"614",1972681773,"M","CA","MD","Orthopedic Surgery",1
"615",1982667135,"M","CA","M.D.","Cardiology",0
"616",1659457406,"M","TX","MD","Gastroenterology",0
"617",1033185491,"M","SC","MD","Otolaryngology",0
"618",1386764884,"M","IL","MD","Family Practice",1
"619",1720257652,"F","OR","MD","Family Practice",1
"620",1588670855,"F","LA","F.N.P.-C","Nurse Practitioner",1
"621",1104979038,"M","KY","MD","Family Practice",1
"622",1114031085,"M","FL","","Family Practice",1
"623",1730180381,"F","FL","M.D.","Specialist",0
"624",1841304458,"M","GA","MD","Gastroenterology",1
"625",1134405624,"F","AZ","PA-C","Physician Assistant",1
"626",1104147800,"M","MI","MD","Emergency Medicine",1
"627",1255374310,"F","NJ","MD","Family Practice",1
"628",1174521629,"M","PA","DO","Orthopedic Surgery",1
"629",1679729750,"M","IN","D.D.S","Dentist",1
"630",1629165717,"M","MA","MD","Urology",0
"631",1295790129,"F","WA","MD","Internal Medicine",1
"632",1891766259,"M","OH","M.D.","Family Practice",1
"633",1679715122,"M","CA","D.O.","Family Practice",1
"634",1811937865,"M","NC","O.D.","Optometry",0
"635",1689995086,"F","IL","","Internal Medicine",1
"636",1467489807,"F","IL","M.D.","Internal Medicine",1
"637",1255369997,"M","NY","DPM","Podiatry",1
"638",1255585790,"M","OH","PA-C","Physician Assistant",0
"639",1578771853,"M","WA","M.D.","Neurology",0
"640",1972789766,"F","CA","PA-C","Physician Assistant",1
"641",1073500716,"M","MS","O.D.","Optometry",0
"642",1649462078,"F","PA","M.D.","Family Practice",1
"643",1831214808,"F","TX","MD","Psychiatry",0
"644",1043446131,"M","AZ","D.P.M.","Podiatry",1
"645",1609197722,"F","OH","MD","Family Practice",1
"646",1194891101,"F","NY","","Internal Medicine",1
"647",1720051733,"M","FL","MD","Family Practice",1
"648",1790031318,"F","CT","NP-C","Nurse Practitioner",1
"649",1396806204,"M","CA","M.D.","Family Practice",0
"650",1750547113,"F","WA","MD","Hematology/Oncology",1
"651",1588687933,"M","FL","M.D.","Otolaryngology",0
"652",1982837613,"M","DC","MD","Endocrinology",0
"653",1912959586,"M","LA","MD","Interventional Pain Management",1
"654",1912059718,"F","CA","MD","Internal Medicine",1
"655",1790072072,"M","AZ","M.D,","Internal Medicine",1
"656",1982620746,"F","MD","CRNP","Nurse Practitioner",1
"657",1285644955,"M","ID","MD","Family Practice",1
"658",1245299148,"M","HI","M.D.","Internal Medicine",1
"659",1215970561,"M","AR","MD","Gastroenterology",1
"660",1487712196,"M","DE","DMD","Dentist",0
"661",1710012158,"F","CA","NP","Specialist",0
"662",1972544237,"F","NY","MD","Obstetrics/Gynecology",0
"663",1003996646,"F","CT","APRN","Nurse Practitioner",0
"664",1720040801,"M","SC","M.D.","Urology",1
"665",1124048236,"M","FL","M.D.","Orthopedic Surgery",1
"666",1174518336,"M","OK","M. D.","Gastroenterology",1
"667",1881607588,"M","MI","MD","Neurology",1
"668",1962723130,"F","CO","PA-C","Physician Assistant",1
"669",1285673087,"M","KS","M.D.","Family Practice",1
"670",1477532679,"F","WV","CFNP","Nurse Practitioner",1
"671",1861468027,"M","CA","MD","Family Practice",1
"672",1194746842,"M","CA","M.D.","Family Practice",1
"673",1558322941,"M","AL","DO","Family Practice",1
"674",1639324825,"M","AL","M.D.","Nephrology",1
"675",1154551331,"F","AZ","MD","Internal Medicine",1
"676",1659464824,"M","MI","MD","General Surgery",1
"677",1083691794,"F","CT","MD","Gastroenterology",0
"678",1013973734,"F","NY","M.D.","Obstetrics/Gynecology",0
"679",1528241163,"M","CA","D.D.S.","Dentist",0
"680",1912168501,"M","TX","DO","Nephrology",0
"681",1508814633,"M","NC","D.P.M.","Podiatry",0
"682",1265601314,"M","UT","DDS","Dentist",0
"683",1164590196,"M","CA","DDS","Dentist",0
"684",1346372505,"M","AL","DMD","Dentist",1
"685",1598762197,"M","TX","OD","Optometry",0
"686",1972593044,"F","GA","C.N.P","Nurse Practitioner",1
"687",1134269954,"M","NJ","MD","Internal Medicine",1
"688",1699031583,"M","IL","M.D.","Internal Medicine",0
"689",1598732471,"F","FL","MD","Dermatology",0
"690",1417218850,"F","NY","DO","Family Practice",0
"691",1407862352,"M","NM","DDS","Dentist",0
"692",1922106483,"F","IN","OD","Optometry",0
"693",1508869900,"M","IN","M.D.","Family Practice",1
"694",1588703508,"F","MN","MD","Psychiatry & Neurology",0
"695",1770539355,"M","CA","D.P.M.","Podiatry",1
"696",1780614537,"M","NJ","M.D.","Dermatology",0
"697",1316032097,"M","OH","M.D.","Otolaryngology",1
"698",1821109646,"F","MI","CNP","Nurse Practitioner",0
"699",1750635876,"F","CA","PA","Physician Assistant",1
"700",1467565515,"M","SC","","Family Practice",1
"701",1285929224,"F","IL","M.D.","Psychiatry & Neurology",0
"702",1285653931,"M","NY","M.D.","Internal Medicine",1
"703",1649417437,"M","NJ","M.D.","Hematology/Oncology",1
"704",1053303024,"M","AZ","MD","Ophthalmology",0
"705",1346210887,"M","DE","MD","Cardiology",0
"706",1578690566,"M","OR","M.D.","Ophthalmology",1
"707",1114251675,"M","NY","D.D.S.","Dentist",0
"708",1932180627,"F","MD","CRNP","Nurse Practitioner",1
"709",1538182225,"M","FL","MD","Ophthalmology",0
"710",1497724728,"M","NV","MD","Ophthalmology",0
"711",1083059729,"F","PA","PA-C","Physician Assistant",1
"712",1801187489,"F","TN","APN","Nurse Practitioner",1
"713",1144489543,"F","FL","M.D.","Family Practice",1
"714",1225111321,"M","NE","MD","Family Practice",1
"715",1184601197,"F","MA","MD","General Surgery",0
"716",1306067715,"M","MD","DDS","Dentist",0
"717",1811001167,"M","MI","D.O.","Family Practice",1
"718",1285916346,"F","AZ","DMD","Dentist",0
"719",1104894203,"M","PA","MD","Emergency Medicine",1
"720",1134298581,"M","TX","DO","Family Practice",1
"721",1497838080,"M","VA","DDS","Dentist",0
"722",1508846866,"F","FL","DO","Family Practice",1
"723",1538167838,"M","FL","MD","Internal Medicine",1
"724",1932188257,"M","NC","M.D.","Pediatric Medicine",0
"725",1831311190,"F","NC","MD","Endocrinology",0
"726",1356455034,"F","TX","D.M.D","Dentist",0
"727",1255588778,"F","NC","FNP","Nurse Practitioner",1
"728",1942391446,"F","LA","FNP","Nurse Practitioner",1
"729",1942563150,"F","CA","M.D.","Student in an Organized Health Care Education/Training Program",0
"730",1699745034,"M","NY","MD","Orthopedic Surgery",1
"731",1326043167,"M","TN","M.D.","Obstetrics/Gynecology",1
"732",1245264654,"M","ME","MD","Psychiatry",0
"733",1508092305,"M","IL","M.D.","Family Practice",1
"734",1336217892,"F","CA","D.D.S., A.P.C.","Dentist",1
"735",1467786418,"F","CO","","Physician Assistant",1
"736",1821387754,"M","MO","D.D.S.","Student in an Organized Health Care Education/Training Program",1
"737",1205821477,"M","CA","MD","Critical Care (Intensivists)",1
"738",1477500403,"M","MD","M.D.","Critical Care (Intensivists)",1
"739",1003983065,"M","PA","MD","Internal Medicine",0
"740",1750394888,"M","PA","OD","Optometry",0
"741",1366618811,"M","CA","D.M.D","Dentist",0
"742",1578520672,"M","AL","MD","Hand Surgery",1
"743",1992705859,"M","NY","MD","Physical Medicine and Rehabilitation",1
"744",1447338009,"M","CA","MD","Orthopedic Surgery",1
"745",1164592812,"F","NY","NP","Nurse Practitioner",1
"746",1164445227,"F","CA","NP","Nurse Practitioner",1
"747",1841361573,"F","MA","APN","Certified Clinical Nurse Specialist",0
"748",1487798161,"M","MS","MD","Anesthesiology",0
"749",1154318251,"F","CT","P.A.","Physician Assistant",0
"750",1164715397,"M","NY","MD","Family Practice",0
"751",1528234531,"F","MA","NP-C, MSN","Nurse Practitioner",1
"752",1982705836,"M","TN","MD","Internal Medicine",1
"753",1902863962,"M","TX","MD","Ophthalmology",0
"754",1225350275,"F","TN","PA","Physician Assistant",0
"755",1417961731,"F","MD","CRNP","Nurse Practitioner",0
"756",1407959976,"M","SC","MD FACP","Internal Medicine",1
"757",1437102019,"M","NY","R.P.A.","Physician Assistant",0
"758",1578832697,"F","CA","PAC","Physician Assistant",1
"759",1306129697,"F","CO","PA","Physician Assistant",1
"760",1386603041,"M","PR","M.D.","General Practice",1
"761",1043273543,"F","NM","MD","Cardiology",1
"762",1295700912,"F","NM","MD","Obstetrics/Gynecology",0
"763",1841347333,"M","OH","O.D.","Optometry",0
"764",1457308868,"M","CA","MD","Emergency Medicine",1
"765",1902884950,"M","PA","DPM","Podiatry",0
"766",1275528184,"M","MO","MD","Emergency Medicine",1
"767",1558411645,"F","IL","NP","Nurse Practitioner",1
"768",1073688206,"M","SC","OD","Optometry",0
"769",1770518318,"M","IL","M.D.","Otolaryngology",0
"770",1225145758,"M","WI","MD","General Surgery",1
"771",1649263617,"M","NC","MD","Internal Medicine",1
"772",1962550756,"M","CA","MD","Family Practice",1
"773",1992077630,"F","NJ","N.P.","Nurse Practitioner",0
"774",1679911762,"M","GA","MD","Family Practice",1
"775",1598958282,"F","IL","PA-C","Physician Assistant",1
"776",1578512646,"M","AR","M.D.","Plastic and Reconstructive Surgery",1
"777",1164597399,"F","FL","PA-C","Physician Assistant",0
"778",1750341236,"M","FL","MD","Internal Medicine",1
"779",1538189527,"F","OK","APRN, CNS","Certified Clinical Nurse Specialist",0
"780",1396070835,"F","AL","CRNP","Nurse Practitioner",1
"781",1700019643,"M","MD","PA-C","Physician Assistant",1
"782",1821382292,"M","PA","M.D.","Family Practice",1
"783",1528040581,"M","NC","MD","Radiation Oncology",1
"784",1396780144,"M","WI","MD","Family Practice",1
"785",1649294752,"M","MO","DPM","Podiatry",0
"786",1316990765,"M","TX","MD","Emergency Medicine",1
"787",1821210600,"M","TX","P.A.-C","Physician Assistant",1
"788",1669481107,"M","CA","M.D.","Nephrology",1
"789",1497184709,"F","CT","PA-C","Physician Assistant",1
"790",1699707075,"M","VA","MD","Orthopedic Surgery",1
"791",1801819222,"F","AZ","PA","Physician Assistant",1
"792",1861816555,"M","FL","ARNP","Nurse Practitioner",0
"793",1790075901,"F","DC","M.D.","Student in an Organized Health Care Education/Training Program",0
"794",1023227493,"M","VA","M.D.","General Surgery",1
"795",1295843852,"M","NY","PA-C","Physician Assistant",1
"796",1427138619,"M","CA","M.D.","Ophthalmology",0
"797",1245250455,"M","CA","PA","Physician Assistant",1
"798",1467430025,"M","IL","MD","Internal Medicine",1
"799",1912933698,"M","NY","DDS","Dentist",0
"800",1821062043,"F","CO","ANP","Nurse Practitioner",1
"801",1780722371,"M","TX","M.D","Cardiology",1
"802",1619928249,"M","IN","MD","Internal Medicine",0
"803",1649413774,"F","GA","PA-C","Physician Assistant",0
"804",1306917331,"M","CA","MD","Urology",1
"805",1891791232,"M","WA","M.D.","Internal Medicine",1
"806",1588976500,"F","GA","MD","Family Practice",1
"807",1922231232,"F","LA","DDS","Dentist",0
"808",1164519625,"M","MN","DDS","Dentist",0
"809",1366679318,"M","SC","M.D.","Urology",1
"810",1164417879,"F","NY","MD","Neurology",0
"811",1386612034,"M","FL","M.D.","Internal Medicine",0
"812",1841384732,"F","HI","M.D.","Internal Medicine",0
"813",1962556035,"M","CA","M.D.","Allergy/Immunology",0
"814",1316937634,"M","MO","D.D.S., M.D.","Maxillofacial Surgery",1
"815",1811004435,"M","AZ","MD","Vascular Surgery",1
"816",1194083048,"M","OK","","Student in an Organized Health Care Education/Training Program",1
"817",1407025745,"M","MI","D.O.","Emergency Medicine",1
"818",1164438651,"M","CA","MD","Obstetrics/Gynecology",0
"819",1568442366,"M","AR","O.D.","Optometry",0
"820",1891130738,"M","MA","M.D., PH.D.","Psychiatry & Neurology",0
"821",1750463519,"M","NJ","M.D.","Internal Medicine",0
"822",1700989977,"F","CA","DDS","Dentist",0
"823",1720028111,"F","OR","PMHNP","Nurse Practitioner",0
"824",1982986816,"F","VA","NP","Nurse Practitioner",1
"825",1568553030,"M","CA","M.D.","Family Practice",1
"826",1477535284,"F","IL","MD, PHD, ABFP","Family Practice",1
"827",1700910825,"M","NY","M.D.","Internal Medicine",1
"828",1447323852,"F","MI","","Dentist",0
"829",1891791703,"M","CA","M.D.","Internal Medicine",1
"830",1245258987,"F","AL","MD","General Surgery",1
"831",1316116338,"M","OH","D.O.","Orthopedic Surgery",1
"832",1740294016,"M","MN","MD","Family Practice",1
"833",1861719932,"F","WI","APNP","Nurse Practitioner",1
"834",1972691962,"M","IL","M.D.","Internal Medicine",0
"835",1376590232,"M","KY","M.D.","Emergency Medicine",1
"836",1427023811,"M","MD","MD","Dermatology",0
"837",1073774774,"M","PA","M.D.","Ophthalmology",0
"838",1780639450,"M","MI","MD","Internal Medicine",1
"839",1558317990,"F","MI","M.D.","Hematology/Oncology",1
"840",1477614790,"M","CA","M.D.","Ophthalmology",0
"841",1528179777,"F","VA","M.D.","Family Practice",0
"842",1972833853,"M","CA","M.D.","Emergency Medicine",1
"843",1902026404,"M","MI","D.D.S.","Dentist",0
"844",1790045326,"F","PA","MD","Family Practice",1
