"State","Gender","Specialty","Opioid.Prescriber","NumGender","NumState","NumSpeciality","StateNumber","State.Name","Population","Deaths"
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",0,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","other",1,1,3,2,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",1,1,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","other",1,1,3,2,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",0,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",1,1,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",1,1,3,2,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",0,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",0,1,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","Surgeon",1,2,3,1,"4","Arkansas",2959373,356
"AR","M","other",0,2,3,2,"4","Arkansas",2959373,356
"AR","F","other",1,1,3,2,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","other",0,1,3,2,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","F","General",1,1,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","General",1,2,3,4,"4","Arkansas",2959373,356
"AR","M","other",1,2,3,2,"4","Arkansas",2959373,356
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","Surgeon",1,1,4,1,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Pain.Management",1,2,4,3,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","Surgeon",0,2,4,1,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","Pain.Management",1,2,4,3,"3","Arizona",6626624,1211
"AZ","F","Surgeon",1,1,4,1,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",0,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","Surgeon",1,2,4,1,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","other",0,1,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",1,2,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","F","General",1,1,4,4,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","F","other",1,1,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",0,2,4,2,"3","Arizona",6626624,1211
"AZ","M","other",1,2,4,2,"3","Arizona",6626624,1211
"AZ","M","General",0,2,4,4,"3","Arizona",6626624,1211
